ID,Time,Pickup,Dropoff,Duration,Fare
R4098,132,8,28,18,11.8
R4302,132,6,6,6,8.0
R4619,132,28,32,5,6.0
R4071,132,28,32,11,10.0
R4632,132,28,32,8,7.25
R4452,132,4,32,33,29.8
R4580,132,8,8,28,13.0
R4709,133,32,33,15,20.5
R4560,133,32,8,7,6.5
R4485,133,32,33,7,10.25
R4713,133,8,8,11,10.5
R4561,133,8,8,6,8.0
R4781,133,32,22,9,13.25
R4486,133,32,8,10,7.25
R4293,133,28,32,9,8.75
R4562,133,32,33,16,14.5
R4307,133,8,8,8,6.75
R4567,133,28,32,14,8.5
R4366,133,8,33,17,13.0
R4188,133,8,8,4,8.75
R4186,133,32,32,7,8.0
R4270,133,24,24,7,8.5
R4471,133,8,76,44,54.4
R4275,133,32,32,7,6.25
R4276,133,3,3,2,3.5
R4081,133,8,76,43,46.5
R4708,133,8,32,6,6.25
R4365,133,76,32,76,58.0
R4300,133,21,21,1,3.25
R4703,133,8,28,9,9.5
R4512,133,8,32,6,8.25
R4745,133,33,32,16,13.1
R4335,133,32,8,3,4.75
R4540,133,8,76,28,55.62
R4323,133,8,32,14,13.0
R4449,133,28,60,8,15.0
R4641,133,8,28,16,14.8
R4319,133,32,32,1,3.25
R4535,133,32,8,9,10.25
R4318,133,8,8,5,6.25
R4771,133,39,40,13,12.0
R4236,133,28,32,13,9.25
R4214,133,32,32,13,10.5
R4237,133,76,76,1,3.25
R4780,133,28,32,9,6.75
R4746,133,28,28,2,4.0
R4646,133,5,32,33,34.65
R4413,133,32,32,4,5.0
R4729,133,28,32,11,7.75
R4484,133,32,76,43,46.75
R4203,133,8,76,50,61.3
R4610,133,32,28,2,4.25
R4557,133,24,32,16,11.75
R4779,133,32,32,5,5.5
R4481,133,76,28,64,60.9
R4718,133,8,32,15,13.6
R4414,133,32,28,13,11.25
R4660,133,76,8,85,66.7
R4311,133,8,32,4,6.0
R4759,133,32,76,30,54.3
R4077,134,28,32,9,7.75
R4075,134,10,76,12,23.4
R4735,134,32,32,5,5.5
R4738,134,32,32,4,5.25
R4715,134,8,32,9,6.75
R4161,134,32,33,10,14.0
R4172,134,3,28,39,3.25
R4286,134,32,32,5,5.5
R4472,134,28,8,7,8.25
R4453,134,7,76,27,37.75
R4141,134,76,28,78,66.3
R4437,134,8,32,10,7.5
R4419,134,6,32,23,17.75
R4417,134,2,32,4,14.75
R4297,134,16,16,1,3.25
R4168,134,8,76,29,53.7
R4404,134,56,32,56,48.4
R4301,134,28,8,9,8.25
R4127,134,32,33,10,10.0
R4129,134,8,8,5,8.25
R4383,134,8,28,17,11.75
R4303,134,28,28,9,12.25
R4380,134,8,8,8,9.75
R4370,134,28,32,14,11.25
R4368,134,28,8,18,14.0
R4132,134,32,32,7,6.0
R4357,134,32,8,3,6.5
R4349,134,32,24,11,12.25
R4134,134,76,8,79,66.1
R4139,134,76,32,73,64.0
R4115,134,8,32,11,7.75
R4138,134,32,7,9,16.8
R4502,134,8,33,12,17.82
R4089,134,8,8,11,8.25
R4678,134,8,8,4,6.0
R4676,134,28,32,8,10.0
R4193,134,28,31,8,8.25
R4671,134,32,8,13,9.25
R4664,134,32,32,4,6.0
R4197,134,8,32,15,10.0
R4654,134,8,32,9,7.0
R4208,134,8,28,16,11.75
R4504,134,28,28,4,5.5
R4248,134,32,32,3,4.75
R4267,134,28,32,4,7.25
R4600,134,28,32,11,8.0
R4599,134,32,76,44,46.75
R4272,134,28,32,5,5.25
R4566,134,8,33,15,21.56
R4552,134,32,32,10,12.75
R4274,134,8,33,13,11.75
R4192,134,8,28,16,11.75
R4108,134,32,28,3,5.5
R4523,134,3,32,26,20.75
R4700,134,28,28,1,3.25
R4690,134,8,8,4,5.0
R4084,134,28,32,7,9.0
R5445,135,32,28,6,6.0
R5319,135,76,8,75,67.0
R5360,135,32,28,1,4.25
R4696,135,32,8,11,12.75
R4801,135,8,32,15,11.5
R5106,135,33,56,16,33.75
R5223,135,52,52,1,3.25
R5125,135,8,32,13,8.75
R5407,135,8,8,5,6.0
R5103,135,28,8,14,10.25
R5244,135,32,32,4,7.25
R5137,135,32,28,12,12.75
R4823,135,32,8,3,4.5
R5311,135,32,28,7,6.75
R4820,135,28,8,10,6.75
R4859,135,6,32,14,13.5
R5428,135,7,32,17,11.25
R5430,135,28,8,7,10.5
R5432,135,6,6,16,15.0
R5024,135,8,8,15,9.25
R4805,135,8,32,9,8.5
R5288,135,28,32,5,7.25
R4881,135,3,8,88,67.2
R5060,135,8,28,12,13.75
R5149,135,7,76,43,51.05
R4291,135,32,56,23,51.75
R4181,135,28,8,17,12.0
R4405,135,32,8,11,11.5
R4175,135,8,8,33,20.95
R4411,135,7,8,9,12.0
R4438,135,38,28,32,23.0
R4448,135,8,8,5,5.25
R4476,135,8,28,19,15.0
R4076,135,28,32,7,8.25
R4518,135,8,24,18,14.2
R4541,135,28,8,13,10.75
R4579,135,8,32,6,5.75
R4621,135,3,6,4,5.5
R4623,135,2,3,18,13.75
R4642,135,28,32,10,9.75
R4662,135,32,28,7,9.25
R4693,135,8,32,3,5.75
R4400,135,8,32,7,7.75
R4752,135,32,8,9,8.25
R5228,135,6,64,42,54.4
R4327,135,28,7,23,17.7
R4182,135,32,8,8,8.75
R4762,135,8,8,1,3.5
R4281,135,8,28,9,11.5
R4283,135,28,28,3,5.5
R5112,135,32,32,6,11.25
R4320,135,8,28,10,11.5
R4341,135,76,8,50,57.3
R4317,135,8,32,7,7.75
R4923,136,28,28,6,7.75
R4931,136,8,8,1,3.25
R4916,136,8,6,6,9.25
R5405,136,8,32,9,12.1
R5077,136,8,8,9,7.0
R5333,136,8,32,5,6.25
R5256,136,7,32,11,11.75
R5257,136,28,32,13,9.5
R4903,136,28,8,14,13.25
R4860,136,8,8,10,8.0
R5390,136,8,32,8,7.25
R4988,136,32,32,4,4.5
R5370,136,28,32,11,7.5
R5035,136,50,50,3,3.25
R4892,136,28,32,6,5.5
R5296,136,49,7,37,47.5
R5026,136,8,8,9,7.0
R5295,136,28,28,5,5.0
R4873,136,28,8,19,13.2
R5062,136,7,32,11,18.2
R4869,136,15,3,54,32.5
R5426,136,32,32,3,4.75
R5227,136,8,32,12,9.9
R4925,136,46,42,12,11.25
R4799,136,28,8,11,8.75
R5192,136,8,76,29,49.0
R5166,136,76,8,56,65.0
R5176,136,8,8,3,5.0
R5210,136,32,32,3,4.5
R4819,136,32,8,11,8.25
R4808,136,8,28,13,12.25
R5129,136,32,32,7,7.75
R5206,136,32,32,6,5.5
R5181,136,8,32,7,7.0
R5011,137,32,8,4,7.25
R5289,137,8,28,20,14.1
R5369,137,43,43,1,4.0
R5415,137,8,33,15,16.5
R5001,137,28,28,9,8.25
R5373,137,32,32,1,3.25
R4891,137,6,32,27,19.5
R5298,137,76,76,1,50.5
R5006,137,32,32,8,6.75
R4979,137,76,32,62,63.6
R5159,137,32,24,14,13.75
R5183,137,28,28,2,4.25
R4930,137,33,32,12,8.75
R4921,137,28,2,1,3.25
R5337,137,32,32,4,4.75
R4789,137,32,32,7,5.75
R4913,137,28,8,21,16.8
R5171,137,32,32,7,9.25
R4950,137,28,28,4,4.75
R5190,137,56,32,43,49.2
R5315,137,76,32,59,58.5
R4968,137,32,8,10,8.5
R5440,137,8,8,23,10.75
R4902,137,2,13,6,6.5
R4901,137,32,32,10,11.0
R5324,137,8,76,44,57.5
R5285,137,8,32,8,7.5
R5162,137,32,32,8,6.5
R5067,137,32,8,7,9.5
R5086,137,28,32,5,6.0
R4846,137,5,12,20,18.75
R5076,137,33,32,10,7.5
R5252,137,8,33,21,21.45
R5253,137,8,8,23,15.24
R5090,137,28,8,13,10.75
R5139,137,33,32,11,8.75
R5132,137,32,32,7,9.75
R5425,137,22,32,61,29.5
R4843,137,28,8,19,13.75
R5236,137,32,28,8,6.0
R5087,137,8,33,17,12.75
R5266,137,32,32,9,10.25
R5261,137,76,8,36,38.5
R5427,137,53,68,22,24.25
R5156,137,8,32,14,10.25
R5281,137,6,6,6,6.88
R4810,137,8,32,5,6.25
R5031,137,32,33,11,13.75
R5105,137,32,28,21,15.3
R5045,137,32,76,56,73.0
R4828,137,32,32,12,11.0
R5054,137,28,32,8,6.75
R4933,138,6,3,9,8.5
R5185,138,8,8,2,4.25
R4951,138,8,32,18,11.75
R5100,138,4,8,38,28.5
R5224,138,28,32,6,6.0
R4932,138,28,32,7,8.5
R4929,138,8,8,4,7.5
R5179,138,32,28,5,5.75
R5135,138,8,8,6,6.25
R5018,138,8,32,9,9.5
R5136,138,35,28,25,16.5
R5022,138,6,8,14,15.0
R5013,138,32,6,30,28.5
R5007,138,76,32,53,68.0
R5051,138,28,32,9,7.25
R5003,138,28,8,14,9.0
R5201,138,8,8,8,9.75
R4963,138,32,32,8,8.1
R4993,138,76,8,76,67.2
R5142,138,8,32,7,6.75
R4991,138,33,8,25,19.55
R5300,138,28,32,9,6.5
R5141,138,8,8,5,7.25
R4976,138,28,8,15,10.0
R5282,138,28,32,7,8.5
R5196,138,8,8,7,7.48
R5347,138,28,32,14,10.25
R5336,138,8,8,7,10.5
R4824,138,8,28,15,10.0
R5433,138,32,32,6,9.75
R5406,138,8,32,10,12.0
R4886,138,32,8,9,7.5
R4878,138,28,8,8,6.5
R5358,138,16,4,10,11.0
R5419,138,8,33,19,14.0
R4804,138,8,32,19,11.0
R4864,138,76,32,53,59.7
R5371,138,76,32,74,66.25
R4790,138,7,32,12,12.1
R5423,138,35,55,13,34.75
R5008,139,32,32,7,7.0
R4844,139,28,32,10,9.5
R5150,139,28,8,9,7.5
R5128,139,32,8,1,4.0
R4967,139,76,32,75,65.7
R4905,139,28,28,3,5.0
R4904,139,2,32,38,32.75
R5420,139,32,33,16,13.25
R5146,139,32,32,7,6.0
R4840,139,33,32,9,11.5
R5240,139,32,32,3,5.0
R5363,139,32,56,22,35.8
R5393,139,8,28,19,14.25
R5000,139,6,6,1,3.5
R4984,139,8,28,8,10.75
R5219,139,32,28,10,6.25
R5424,139,28,32,6,5.5
R5148,139,28,28,1,3.75
R5065,139,8,32,6,6.25
R4981,139,76,32,56,58.5
R5091,139,33,32,15,13.75
R5113,139,76,8,93,64.98
R5114,139,32,8,11,13.0
R5027,139,32,8,10,9.0
R4850,139,32,32,5,8.25
R5041,139,8,32,9,9.3
R5071,139,28,44,30,35.0
R5098,139,8,23,19,14.25
R5122,139,76,32,58,50.5
R5374,139,32,8,14,9.5
R5107,139,32,32,9,9.5
R5155,139,32,32,1,17.63
R4948,139,6,19,44,30.0
R5438,139,32,8,5,8.25
R5357,139,32,56,28,44.4
R5012,139,32,28,13,11.5
R5437,139,8,32,8,9.25
R5069,139,28,28,4,4.75
R5329,139,28,32,10,6.5
R4877,140,8,8,14,8.5
R4883,140,56,33,20,36.0
R5115,140,28,28,6,8.0
R5110,140,76,33,54,69.9
R4879,140,8,32,9,8.0
R5109,140,28,28,5,5.0
R5421,140,8,32,10,9.25
R5378,140,32,32,8,8.5
R5050,140,32,76,33,48.25
R4875,140,28,8,15,10.5
R5015,140,32,33,16,13.5
R4998,140,28,32,11,9.75
R5283,140,56,32,34,45.3
R5082,140,32,32,8,9.75
R5364,140,8,32,7,6.25
R5350,140,33,32,17,13.0
R4920,140,32,32,2,4.25
R5351,140,32,33,16,15.4
R5444,140,8,8,8,6.75
R4849,140,32,32,1,4.25
R5088,140,32,33,13,11.5
R5341,140,6,56,36,54.9
R5197,140,8,33,18,14.75
R4945,140,32,32,2,7.5
R5335,140,27,5,18,15.0
R5163,140,8,8,9,8.1
R4894,140,8,32,8,9.5
R5203,140,8,32,9,9.75
R5064,140,8,32,16,12.35
R4954,140,48,42,23,18.25
R5301,140,32,8,10,7.25
R5305,140,76,76,20,25.5
R4975,140,8,8,6,7.0
R5309,140,1,8,4,5.25
R4821,140,8,38,21,26.75
R4978,140,32,33,8,11.0
R5229,140,8,32,4,6.85
R5151,140,59,59,1,3.25
R4983,140,28,32,10,7.25
R4855,141,32,32,6,8.0
R5099,141,32,32,4,6.75
R5079,141,8,8,14,12.25
R5038,141,7,32,15,12.75
R5078,141,28,32,20,16.58
R5040,141,32,8,9,8.5
R5096,141,32,32,4,7.25
R4848,141,8,28,9,10.5
R5089,141,8,28,13,13.5
R5049,141,8,32,5,5.25
R5068,141,32,28,3,6.25
R4861,141,28,28,8,10.25
R5397,141,33,32,17,15.6
R5234,141,33,32,11,11.0
R5387,141,33,32,15,12.5
R4851,141,28,28,13,13.5
R4867,141,8,32,8,6.75
R5130,141,22,8,39,20.0
R4900,141,7,32,14,16.0
R4909,141,32,8,12,11.0
R5154,141,56,32,35,49.06
R4809,141,28,8,14,11.25
R4969,141,8,32,9,9.5
R5214,141,76,28,91,74.69
R4974,141,32,32,11,9.75
R5034,141,59,59,1,3.25
R4798,141,8,32,7,6.5
R4816,141,32,32,6,7.75
R5138,141,28,32,9,6.5
R4939,141,76,28,47,55.8
R4890,141,77,77,8,11.0
R5321,141,8,8,5,8.25
R5294,141,28,8,8,9.25
R5291,141,8,32,11,8.25
R5352,141,33,32,13,9.0
R5383,141,8,76,40,57.5
R5416,141,32,32,6,7.75
R5186,141,32,8,12,11.8
R5023,141,8,8,13,6.0
R4887,141,76,32,55,78.2
R4935,141,8,32,8,9.5
R4830,141,28,32,11,9.5
R5127,141,8,32,17,11.0
R4885,141,8,33,18,17.19
R4793,141,28,32,8,9.5
R5177,141,76,28,49,56.7
R5355,141,8,32,10,11.5
R5174,142,8,7,9,11.25
R5199,142,28,32,11,10.75
R5084,142,28,32,9,6.75
R5412,142,32,32,9,11.75
R4845,142,8,28,23,18.55
R5093,142,8,32,17,12.7
R5215,142,6,8,21,19.5
R5095,142,32,8,15,12.7
R5238,142,32,24,16,17.9
R5083,142,28,32,7,9.0
R4841,142,32,76,39,52.0
R4839,142,32,28,10,11.5
R5123,142,3,77,9,9.0
R5118,142,8,32,6,6.25
R4834,142,32,33,16,20.2
R5202,142,32,8,8,7.0
R4928,142,32,28,9,8.5
R5056,142,32,33,24,31.56
R5184,142,28,32,14,12.1
R5005,142,28,8,27,16.68
R4982,142,32,32,10,7.5
R5307,142,32,8,11,11.75
R4973,142,8,8,7,6.0
R4965,142,6,8,13,17.19
R5317,142,32,32,9,7.5
R4959,142,32,32,9,10.5
R5033,142,7,32,15,16.6
R4910,142,28,8,17,11.75
R5356,142,69,30,29,3.25
R4914,142,8,32,11,9.9
R4944,142,32,32,8,9.75
R5268,142,32,33,14,13.85
R5042,142,32,32,7,9.75
R5267,142,42,39,47,34.25
R5074,142,28,28,6,6.0
R5345,142,33,8,18,12.25
R5072,142,32,32,7,6.0
R5401,142,28,32,7,7.25
R5053,142,8,28,15,12.3
R4937,142,28,32,8,8.5
R4856,142,28,8,10,7.25
R5247,142,8,32,3,5.0
R4857,142,8,32,14,10.0
R4938,142,32,8,8,9.25
R4895,143,33,28,21,17.7
R5447,143,32,8,15,12.35
R4898,143,8,33,17,18.9
R4985,143,8,32,4,5.25
R5349,143,32,8,8,7.0
R5443,143,56,8,37,46.86
R5194,143,32,28,8,6.5
R5310,143,8,28,14,9.0
R5431,143,8,33,18,15.5
R4971,143,32,33,8,17.5
R5168,143,32,8,11,9.0
R5361,143,8,28,20,13.75
R5316,143,28,32,6,5.0
R5205,143,32,32,10,10.0
R4800,143,32,8,10,9.25
R5187,143,32,28,7,6.25
R4794,143,1,3,15,15.75
R5157,143,8,32,19,12.5
R5325,143,32,32,1,3.75
R5160,143,32,7,16,13.25
R5332,143,28,32,9,9.0
R4952,143,8,8,14,11.0
R5435,143,28,32,9,8.5
R5251,143,39,33,11,14.25
R4997,143,32,8,4,5.0
R5271,143,15,15,17,8.75
R5046,143,6,8,12,17.1
R5272,143,8,8,11,10.75
R5043,143,32,32,8,6.25
R5409,143,8,8,6,6.0
R5230,143,28,32,6,5.75
R5048,143,8,32,16,10.5
R5274,143,8,8,6,6.0
R5278,143,32,28,7,6.25
R5384,143,8,32,16,13.5
R5279,143,32,32,8,6.5
R5380,143,28,32,11,7.5
R5025,143,6,8,20,14.5
R5237,143,28,8,7,6.25
R5417,143,48,48,1,13.69
R5119,143,28,8,16,13.45
R5379,143,7,32,21,14.5
R5402,143,28,32,8,7.0
R5290,143,48,28,60,3.25
R4884,143,28,28,14,11.25
R5073,143,32,8,12,8.75
R5400,143,2,59,2,5.5
R5126,143,32,28,6,5.75
R5010,143,28,32,10,10.5
R5221,143,28,32,33,17.0
R5255,143,8,32,15,11.25
R5017,143,32,8,10,11.25
R4882,143,32,28,7,6.5
R5388,144,1,76,46,52.25
R5348,144,28,8,23,12.25
R5344,144,33,56,17,34.15
R5346,144,33,28,29,19.9
R5245,144,8,32,12,11.75
R5263,144,32,8,4,5.5
R5439,144,32,28,5,8.0
R5195,144,8,32,9,7.25
R5220,144,76,32,69,57.0
R5354,144,8,32,17,9.75
R5273,144,28,8,19,14.0
R5293,144,32,31,12,16.5
R5280,144,6,32,24,23.25
R5312,144,32,32,6,5.0
R5284,144,8,32,7,9.5
R5211,144,33,76,37,63.3
R5216,144,28,28,7,9.5
R5303,144,28,32,11,7.5
R5372,144,8,32,9,9.6
R5422,144,8,32,6,10.25
R5218,144,28,32,9,8.0
R5342,144,76,5,38,46.61
R5277,144,32,7,23,16.5
R5326,144,8,32,9,7.25
R4943,144,32,32,3,4.75
R5147,144,32,32,10,10.0
R5028,144,8,33,19,17.4
R4908,144,6,7,12,10.75
R4906,144,8,32,16,13.0
R5029,144,76,3,12,12.25
R5097,144,8,28,29,19.15
R5032,144,1,32,28,30.0
R5164,144,33,33,9,8.5
R4889,144,4,4,9,10.5
R5019,144,8,32,12,9.75
R4838,144,32,32,8,8.5
R4927,144,8,32,18,13.6
R5170,144,28,33,11,12.25
R5131,144,33,32,24,13.5
R5061,144,8,32,16,11.8
R5014,144,28,8,15,10.0
R4792,144,8,32,10,8.75
R5133,144,28,28,9,9.5
R5418,145,28,32,7,8.0
R5287,145,32,31,12,14.5
R5233,145,28,8,23,15.3
R4826,145,28,8,15,9.75
R4865,145,8,33,14,16.5
R5239,145,8,32,10,8.25
R4960,145,20,19,12,9.5
R4832,145,28,32,14,10.5
R5376,145,8,33,14,13.9
R5322,145,28,8,13,13.0
R4833,145,8,76,35,48.25
R5392,145,8,32,5,8.75
R5330,145,32,33,7,13.75
R5036,145,32,32,9,6.5
R4842,145,8,32,10,8.0
R5403,145,8,32,5,7.75
R4853,145,33,28,9,10.75
R5396,145,6,32,25,25.25
R5368,145,76,41,55,97.5
R5399,145,76,24,48,54.28
R5270,145,8,6,11,15.5
R4958,145,8,33,21,19.5
R5081,145,32,32,11,11.0
R5226,145,8,76,29,47.25
R5225,145,32,33,11,18.75
R5178,145,32,8,5,7.75
R5308,145,76,32,75,67.5
R5313,145,76,8,78,69.3
R4874,145,77,32,32,26.0
R5193,145,28,28,7,8.75
R4924,145,59,59,1,3.25
R4934,145,76,8,98,68.14
R4796,145,28,76,27,52.8
R5382,145,8,28,12,9.0
R5152,145,8,8,4,5.5
R5208,145,6,2,18,15.89
R5209,145,33,8,11,11.8
R5145,145,32,32,5,7.5
R5052,145,28,32,12,10.75
R5213,145,8,8,10,7.25
R4907,145,8,8,5,8.0
R5143,145,8,8,6,6.0
R4942,145,6,8,22,14.0
R4813,145,32,8,4,5.25
R5338,145,32,32,8,7.25
R4992,145,32,32,5,6.5
R5020,146,28,32,6,5.75
R5292,146,28,32,6,5.75
R4858,146,28,32,7,7.75
R5318,146,28,32,9,6.5
R4880,146,32,28,7,7.0
R5395,146,28,41,22,32.1
R5394,146,32,28,11,11.75
R4896,146,28,28,7,10.0
R5385,146,32,28,4,5.0
R5304,146,8,32,4,5.5
R4964,146,8,8,4,7.25
R4868,146,32,32,4,4.5
R4870,146,8,32,3,5.75
R4989,146,8,32,7,7.5
R4918,146,8,32,11,12.5
R5004,146,76,33,64,70.9
R4961,146,8,32,14,11.0
R5413,146,32,32,7,8.25
R4835,146,28,8,12,9.5
R4949,146,8,8,19,11.75
R5055,146,33,76,37,69.6
R5362,146,32,32,3,4.5
R5173,146,3,3,3,5.0
R4822,146,28,8,25,16.0
R4818,146,8,32,10,7.5
R5101,146,32,8,12,9.5
R5429,146,6,6,8,6.75
R5340,146,32,8,9,12.5
R4811,146,33,32,16,16.56
R5359,146,56,34,38,49.5
R4936,146,6,32,31,18.75
R5204,146,28,32,58,49.5
R4797,146,8,8,6,6.0
R5167,146,76,8,57,63.3
R5200,146,28,28,9,10.75
R4899,146,32,32,5,5.0
R5243,146,8,32,18,13.75
R5265,146,77,2,11,10.5
R5264,146,6,8,26,18.25
R4854,146,8,32,8,7.0
R5059,146,32,33,7,11.0
R5366,146,28,32,12,8.5
R5182,146,33,32,15,9.5
R5242,146,32,33,7,10.0
R4955,146,32,28,5,5.5
R4836,146,32,32,8,7.8
R5249,146,28,32,10,10.0
R4977,146,28,8,15,10.5
R5246,146,32,32,7,8.7
R5070,146,32,32,14,9.0
R5198,146,28,32,10,8.5
R4919,147,8,32,7,7.5
R4915,147,76,8,69,66.0
R5367,147,28,8,20,12.0
R4947,147,32,33,13,15.25
R5365,147,8,8,6,6.25
R4893,147,8,8,7,6.5
R5328,147,8,8,13,10.0
R5339,147,32,32,6,7.75
R5320,147,8,33,21,16.6
R5269,147,4,14,4,5.5
R4972,147,28,32,5,6.75
R4970,147,28,28,6,6.0
R5235,147,6,6,1,3.25
R5231,147,8,8,2,4.0
R5117,147,56,32,34,43.0
R5222,147,33,32,14,9.75
R5124,147,32,32,10,10.0
R4812,147,28,32,9,6.75
R5144,147,32,32,6,7.0
R5436,147,32,32,7,6.25
R4803,147,32,32,8,7.5
R4802,147,76,76,64,61.2
R5441,147,7,76,36,40.0
R4795,147,8,8,3,4.5
R5175,147,28,8,11,11.75
R5446,147,28,8,22,12.5
R5092,147,8,32,4,4.75
R5250,147,39,32,23,18.0
R5241,147,32,33,11,11.75
R5258,147,28,25,26,24.25
R4872,147,32,8,5,5.75
R4987,147,8,32,12,8.5
R5299,147,28,28,4,5.0
R4996,147,32,8,5,7.0
R5386,147,32,24,23,14.25
R5389,147,76,32,45,83.4
R5016,147,8,32,8,7.0
R5009,147,32,8,6,7.25
R4862,147,8,8,5,5.75
R5044,147,32,33,10,13.5
R5398,147,33,8,29,19.3
R5391,147,8,28,10,7.5
R5434,148,32,8,6,6.25
R5404,148,32,28,5,6.9
R4817,148,8,33,12,10.75
R4829,148,3,6,10,9.5
R5381,148,8,33,15,18.3
R5442,148,34,34,3,5.25
R4911,148,32,32,49,25.0
R4852,148,77,6,18,14.5
R5377,148,6,8,25,17.0
R4917,148,28,28,4,7.75
R5180,148,76,32,71,64.2
R4922,148,32,32,9,10.75
R5297,148,8,8,6,5.75
R5002,148,8,28,9,10.25
R5286,148,8,8,5,6.75
R5037,148,4,6,21,14.25
R5039,148,32,7,13,9.75
R5262,148,7,32,24,14.25
R5066,148,8,28,9,8.25
R5254,148,32,28,5,6.0
R5075,148,32,32,7,5.75
R5094,148,33,32,27,15.0
R5120,148,28,32,6,7.75
R5121,148,32,32,9,7.5
R5188,148,8,33,17,17.4
R5207,148,8,33,11,13.0
R5158,148,28,8,10,9.75
R5169,148,32,8,9,8.25
R5191,148,8,32,12,12.0
R4980,148,8,33,17,17.4
R4966,148,32,32,7,6.25
R5063,148,32,32,13,11.25
R5314,148,32,32,2,4.0
R4941,148,32,33,9,12.5
R5353,148,35,32,21,14.0
R5331,148,42,69,10,9.0
R5323,148,8,76,32,52.75
R5343,148,77,4,14,12.0
R4876,149,8,32,9,7.5
R5111,149,24,8,24,15.7
R5108,149,13,76,30,37.5
R4825,149,32,8,8,10.25
R4827,149,32,32,13,10.25
R5116,149,32,76,32,59.7
R4831,149,8,8,2,6.25
R4953,149,59,59,1,4.05
R5085,149,8,32,13,10.75
R5248,149,8,32,14,9.5
R5375,149,28,32,8,7.76
R5232,149,32,8,6,8.0
R4815,149,76,76,8,21.25
R4946,149,32,32,6,8.25
R5080,149,8,8,13,8.5
R5217,149,59,59,1,3.5
R4807,149,7,76,30,43.0
R5212,149,6,16,20,16.9
R5153,149,28,32,14,9.0
R4940,149,77,4,9,9.5
R5161,149,8,32,10,10.0
R5165,149,7,8,8,10.25
R4926,149,76,32,66,64.0
R4912,149,33,28,29,18.25
R4791,149,32,32,9,10.25
R5189,149,28,8,12,11.25
R4788,149,8,32,18,10.5
R5334,149,35,28,25,19.0
R5411,149,76,32,67,60.3
R5414,149,8,32,12,11.7
R5047,149,8,6,7,14.0
R4962,149,76,76,11,18.6
R4995,149,32,8,4,6.25
R4990,149,76,32,71,63.9
R5030,149,28,7,16,19.75
R5275,149,8,28,22,18.44
R4957,149,59,59,1,3.25
R4956,149,32,33,7,7.75
R4866,149,8,32,9,8.75
R5057,149,41,63,24,26.5
R5058,149,77,1,9,7.5
R4999,149,7,32,18,13.25
R5306,149,32,32,8,11.25
R5259,149,8,32,10,8.5
R5327,149,8,32,14,9.5
R4847,149,28,28,1,7.75
R5408,149,32,33,16,15.4
R4871,149,28,28,9,7.0
R6007,150,28,8,17,10.0
R5465,150,28,32,10,9.0
R5914,150,28,32,9,7.43
R6088,150,28,32,9,6.5
R6087,150,28,8,19,12.5
R6006,150,32,8,10,10.5
R6015,150,47,28,48,3.25
R5778,150,8,76,30,55.2
R5909,150,28,8,13,10.25
R6030,150,33,32,8,9.25
R5812,150,8,8,13,12.7
R6026,150,32,28,10,9.25
R5907,150,8,32,9,7.5
R5910,150,32,1,19,27.0
R5844,150,41,42,3,6.75
R6002,150,32,32,1,12.25
R6034,150,14,2,9,8.0
R5892,150,28,32,10,8.7
R5899,150,32,32,6,5.75
R5592,150,8,24,10,10.0
R5539,150,8,39,13,22.5
R5579,150,28,33,9,10.25
R5767,150,8,8,7,8.5
R4814,150,76,28,66,59.75
R4806,150,28,32,9,8.0
R5102,150,8,32,6,6.75
R5104,150,32,32,6,8.0
R5260,150,28,8,13,11.75
R5705,150,28,32,8,8.75
R5276,150,32,32,5,9.25
R5021,150,76,32,54,60.6
R5134,150,32,32,6,5.75
R4863,150,28,32,9,8.05
R4994,150,76,32,67,55.75
R5140,150,43,25,106,65.25
R4837,150,8,76,31,45.75
R5302,150,76,28,51,55.2
R5410,150,32,8,10,8.0
R5657,150,32,28,1,5.0
R5618,150,8,32,6,7.75
R6135,150,8,8,2,5.25
R4986,150,28,32,5,8.25
R4888,150,32,8,10,11.25
R4897,150,32,8,12,11.0
R5172,150,32,28,5,5.75
R5918,151,7,8,16,11.25
R5923,151,28,8,13,8.75
R5911,151,28,24,1,3.25
R5531,151,59,59,1,3.25
R5636,151,8,32,8,8.75
R5927,151,28,8,14,10.75
R5945,151,8,8,19,15.25
R5706,151,28,28,8,9.25
R5873,151,28,32,6,5.75
R5884,151,33,8,16,11.25
R5707,151,8,8,9,7.25
R5711,151,28,8,13,10.25
R5722,151,76,32,80,67.9
R5753,151,33,76,60,69.0
R5756,151,32,32,12,9.25
R5691,151,32,28,9,9.0
R5585,151,32,28,3,7.0
R5630,151,8,33,14,15.3
R5792,151,28,32,7,8.75
R5822,151,32,32,8,7.25
R5574,151,32,32,7,11.0
R5834,151,8,32,8,8.75
R5562,151,8,32,6,8.5
R5972,151,8,32,7,9.25
R5550,151,32,28,66,57.25
R5631,151,33,28,28,19.3
R5977,151,28,32,8,7.75
R5640,151,28,32,13,8.0
R6013,151,32,32,5,9.25
R5639,151,8,32,14,10.93
R5990,151,8,8,11,7.75
R5472,151,28,32,8,6.75
R6120,151,28,8,17,14.5
R6058,151,32,32,5,5.0
R6061,151,28,8,26,19.2
R6067,151,56,32,36,45.3
R5459,151,8,32,9,7.25
R6096,151,28,8,12,11.75
R6146,151,54,53,3,3.25
R5448,151,77,77,15,14.75
R5467,151,33,28,21,16.9
